name,price,modules,price_per_gb,color,first_word_latency,cas_latency,ddr_generation,frequency_mhz,slug
Kingston KVR21SE15S8/4 4 GB,,"1,4",,Black / Silver,14.065,15.0,DDR4,2133,kingston-kvr21se15s8-4-4-gb-ddr4-2133
Mushkin Redline 8 GB,,"1,8",,Red / Silver,10.714,15.0,DDR4,2800,mushkin-redline-8-gb-ddr4-2800
Mushkin Essentials 8 GB,,"1,8",,Black / Green,13.934,13.0,DDR3,1866,mushkin-essentials-8-gb-ddr3-1866
Mushkin Blackline 32 GB,,"4,8",,Black / Silver,11.252,12.0,DDR4,2133,mushkin-blackline-32-gb-ddr4-2133
Mushkin Redline 32 GB,,"4,8",,Red / Silver,10.714,15.0,DDR4,2800,mushkin-redline-32-gb-ddr4-2800
Mushkin Blackline 16 GB,,"2,8",,Black / Silver,11.252,12.0,DDR4,2133,mushkin-blackline-16-gb-ddr4-2133
Mushkin Redline 16 GB,,"2,8",,Red / Silver,10.714,15.0,DDR4,2800,mushkin-redline-16-gb-ddr4-2800
Mushkin Essentials 8 GB,,"2,4",,Black / Green,13.934,13.0,DDR3,1866,mushkin-essentials-8-gb-ddr3-1866
Mushkin Essentials 16 GB,,"2,8",,Black / Green,13.934,13.0,DDR3,1866,mushkin-essentials-16-gb-ddr3-1866
Panram Ninja-V 8 GB,,"2,4",,Black / Silver,12.5,15.0,DDR4,2400,panram-ninja-v-8-gb-ddr4-2400
Panram Ninja-V 16 GB,,"4,4",,White / Silver,12.5,15.0,DDR4,2400,panram-ninja-v-16-gb-ddr4-2400
Panram Ninja-V 16 GB,,"2,8",,Black / Silver,12.5,15.0,DDR4,2400,panram-ninja-v-16-gb-ddr4-2400
Panram Ninja-V 16 GB,,"4,4",,White / Silver,12.5,15.0,DDR4,2400,panram-ninja-v-16-gb-ddr4-2400
Panram Ninja-V 8 GB,,"2,4",,Black / Silver,10.0,15.0,DDR4,3000,panram-ninja-v-8-gb-ddr4-3000
Panram Ninja-V 16 GB,,"4,4",,White / Silver,10.0,15.0,DDR4,3000,panram-ninja-v-16-gb-ddr4-3000
Panram Ninja-V 16 GB,,"2,8",,Black / Silver,10.0,15.0,DDR4,3000,panram-ninja-v-16-gb-ddr4-3000
Panram Ninja-V 16 GB,,"4,4",,White / Silver,10.0,16.0,DDR4,3200,panram-ninja-v-16-gb-ddr4-3200
Corsair Vengeance LPX 16 GB,,"4,4",,Blue,10.0,15.0,DDR4,3000,corsair-vengeance-lpx-16-gb-ddr4-3000
Corsair Vengeance Pro 16 GB,,"2,8",,Black / Red,11.79,11.0,DDR3,1866,corsair-vengeance-pro-16-gb-ddr3-1866
Corsair Vengeance Pro 32 GB,,"4,8",,Black / Silver,11.79,11.0,DDR3,1866,corsair-vengeance-pro-32-gb-ddr3-1866
Corsair Vengeance Pro 8 GB,,"2,4",,Black / Red,11.79,11.0,DDR3,1866,corsair-vengeance-pro-8-gb-ddr3-1866
GeIL Super Luce 16 GB,,"2,8",,Black / White,12.5,15.0,DDR4,2400,geil-super-luce-16-gb-ddr4-2400
GeIL Super Luce 16 GB,,"2,8",,Black / White,11.253,15.0,DDR4,2666,geil-super-luce-16-gb-ddr4-2666
GeIL Super Luce 32 GB,,"2,16",,Black / White,11.667,14.0,DDR4,2400,geil-super-luce-32-gb-ddr4-2400
GeIL Super Luce 8 GB,,"2,4",,Black / White,12.5,15.0,DDR4,2400,geil-super-luce-8-gb-ddr4-2400
GeIL Super Luce 128 GB,,"8,16",,White,11.667,14.0,DDR4,2400,geil-super-luce-128-gb-ddr4-2400
GeIL Super Luce 16 GB,,"2,8",,White,12.5,15.0,DDR4,2400,geil-super-luce-16-gb-ddr4-2400
GeIL Super Luce 16 GB,,"2,8",,White,11.253,15.0,DDR4,2666,geil-super-luce-16-gb-ddr4-2666
GeIL GLWW464GB2400C14QC 64 GB,,"4,16",,White,11.667,14.0,DDR4,2400,geil-glww464gb2400c14qc-64-gb-ddr4-2400
GeIL Super Luce 8 GB,,"2,4",,White,12.5,15.0,DDR4,2400,geil-super-luce-8-gb-ddr4-2400
G.Skill Trident Z 8 GB,,"2,4",,Red / Silver,9.233,16.0,DDR4,3466,g-skill-trident-z-8-gb-ddr4-3466
G.Skill Trident Z 16 GB,,"4,4",,Red / Silver,9.233,16.0,DDR4,3466,g-skill-trident-z-16-gb-ddr4-3466
Mushkin Redline 4 GB,,"1,4",,Red / Silver,10.0,16.0,DDR4,3200,mushkin-redline-4-gb-ddr4-3200
Mushkin Redline 16 GB,,"4,4",,Red / Silver,10.0,16.0,DDR4,3200,mushkin-redline-16-gb-ddr4-3200
Mushkin Redline 16 GB,,"4,4",,Red / Silver,10.0,15.0,DDR4,3000,mushkin-redline-16-gb-ddr4-3000
Panram PSD31333C92G2VS 4 GB,,"2,2",,Black / Green,13.503,9.0,DDR3,1333,panram-psd31333c92g2vs-4-gb-ddr3-1333
Panram PSD31333C94G2VS 8 GB,,"2,4",,Black / Green,13.503,9.0,DDR3,1333,panram-psd31333c94g2vs-8-gb-ddr3-1333
Panram PSD31600C114G2VS 8 GB,,"2,4",,Black / Green,13.75,11.0,DDR3,1600,panram-psd31600c114g2vs-8-gb-ddr3-1600
Panram PSD31600C114GVS 4 GB,,"1,4",,Black / Green,13.75,11.0,DDR3,1600,panram-psd31600c114gvs-4-gb-ddr3-1600
Panram PSD3L1600C114G2VS 8 GB,,"2,4",,Black / Green,13.75,11.0,DDR3,1600,panram-psd3l1600c114g2vs-8-gb-ddr3-1600
Panram PSD3L1600C114GVS 4 GB,,"1,4",,Black / Green,13.75,11.0,DDR3,1600,panram-psd3l1600c114gvs-4-gb-ddr3-1600
Panram PSD3L1600C118G2VS 16 GB,,"2,8",,Black / Green,13.75,11.0,DDR3,1600,panram-psd3l1600c118g2vs-16-gb-ddr3-1600
Panram Ninja 16 GB,,"2,8",,Black / White,12.5,10.0,DDR3,1600,panram-ninja-16-gb-ddr3-1600
Panram Ninja 8 GB,,"1,8",,Black / White,12.5,10.0,DDR3,1600,panram-ninja-8-gb-ddr3-1600
Panram Falcon 8 GB,,"2,4",,Black / Red,11.25,9.0,DDR3,1600,panram-falcon-8-gb-ddr3-1600
Panram Falcon 4 GB,,"1,4",,Black / Red,11.25,9.0,DDR3,1600,panram-falcon-4-gb-ddr3-1600
Panram Ninja 4 GB,,"1,4",,Black / White,11.25,9.0,DDR3,1600,panram-ninja-4-gb-ddr3-1600
Panram Falcon 16 GB,,"2,8",,Black / Red,11.25,9.0,DDR3,1600,panram-falcon-16-gb-ddr3-1600
Panram Ninja 16 GB,,"2,8",,Black / White,11.25,9.0,DDR3,1600,panram-ninja-16-gb-ddr3-1600
Panram Falcon 8 GB,,"1,8",,Black / Red,11.25,9.0,DDR3,1600,panram-falcon-8-gb-ddr3-1600
Panram Hercules 8 GB,,"1,8",,Black / Gold,11.25,9.0,DDR3,1600,panram-hercules-8-gb-ddr3-1600
Panram Ninja 8 GB,,"1,8",,Black / White,11.25,9.0,DDR3,1600,panram-ninja-8-gb-ddr3-1600
Panram Ninja 8 GB,,"2,4",,Black / White,10.718,10.0,DDR3,1866,panram-ninja-8-gb-ddr3-1866
Patriot Signature Line 4 GB,,"1,4",,Blue / Silver,14.167,17.0,DDR4,2400,patriot-signature-line-4-gb-ddr4-2400
Avexir Core 16 GB,,"2,8",,Black / Blue,13.333,16.0,DDR4,2400,avexir-core-16-gb-ddr4-2400
Panram PSD31600C118GVS 8 GB,,"1,8",,Black / Green,13.75,11.0,DDR3,1600,panram-psd31600c118gvs-8-gb-ddr3-1600
ADATA AX4U3200W4G16-DGZ 8 GB,,"2,4",,Gold,10.0,16.0,DDR4,3200,adata-ax4u3200w4g16-dgz-8-gb-ddr4-3200
G.Skill Ripjaws V 64 GB,,"4,16",,Red,14.065,15.0,DDR4,2133,g-skill-ripjaws-v-64-gb-ddr4-2133
G.Skill Ripjaws V 64 GB,,"4,16",,Red,11.253,15.0,DDR4,2666,g-skill-ripjaws-v-64-gb-ddr4-2666
G.Skill Ripjaws V 64 GB,,"4,16",,Red,10.714,15.0,DDR4,2800,g-skill-ripjaws-v-64-gb-ddr4-2800
G.Skill Ripjaws V 64 GB,,"4,16",,Red,10.0,15.0,DDR4,3000,g-skill-ripjaws-v-64-gb-ddr4-3000
G.Skill Trident Z 32 GB,,"4,8",,Red / Silver,10.0,16.0,DDR4,3200,g-skill-trident-z-32-gb-ddr4-3200
G.Skill Trident Z 16 GB,,"4,4",,Red / Silver,9.444,17.0,DDR4,3600,g-skill-trident-z-16-gb-ddr4-3600
Kingston KTL-TS421LQ/32G 32 GB,,"1,32",,Black / Green,14.065,15.0,DDR4,2133,kingston-ktl-ts421lq-32g-32-gb-ddr4-2133
Kingston KVR21SE15D8/8 8 GB,,"1,8",,Black / Green,14.065,15.0,DDR4,2133,kingston-kvr21se15d8-8-8-gb-ddr4-2133
Panram Falcon 8 GB,,"2,4",,Black / Red,10.718,10.0,DDR3,1866,panram-falcon-8-gb-ddr3-1866
Panram Hercules 8 GB,,"2,4",,Black / Red,10.718,10.0,DDR3,1866,panram-hercules-8-gb-ddr3-1866
Panram Falcon 16 GB,,"2,8",,Black / Red,10.718,10.0,DDR3,1866,panram-falcon-16-gb-ddr3-1866
Panram Hercules 16 GB,,"2,8",,Black / Red,10.718,10.0,DDR3,1866,panram-hercules-16-gb-ddr3-1866
Panram Ninja 16 GB,,"2,8",,Black / Silver,10.718,10.0,DDR3,1866,panram-ninja-16-gb-ddr3-1866
Panram Falcon 8 GB,,"1,8",,Black / Red,10.718,10.0,DDR3,1866,panram-falcon-8-gb-ddr3-1866
Panram Hercules 8 GB,,"2,4",,Black / Red,9.376,10.0,DDR3,2133,panram-hercules-8-gb-ddr3-2133
Panram Falcon 16 GB,,"2,8",,Black / Red,9.376,10.0,DDR3,2133,panram-falcon-16-gb-ddr3-2133
TEAMGROUP Dark 8 GB,,"2,4",,Black / White,10.0,16.0,DDR4,3200,teamgroup-dark-8-gb-ddr4-3200
Corsair Vengeance Performance 8 GB,,"2,4",,Black / Yellow,10.314,11.0,DDR3,2133,corsair-vengeance-performance-8-gb-ddr3-2133
G.Skill Trident Z 8 GB,,"2,4",,Red / Silver,9.108,17.0,DDR4,3733,g-skill-trident-z-8-gb-ddr4-3733
G.Skill Trident Z 16 GB,,"4,4",,Red / Silver,9.108,17.0,DDR4,3733,g-skill-trident-z-16-gb-ddr4-3733
G.Skill Trident Z 16 GB,,"4,4",,Red / Silver,9.312,18.0,DDR4,3866,g-skill-trident-z-16-gb-ddr4-3866
G.Skill Trident Z 8 GB,,"2,4",,Red / Silver,9.194,19.0,DDR4,4133,g-skill-trident-z-8-gb-ddr4-4133
G.Skill Trident Z 8 GB,,"2,4",,Red / Silver,9.048,19.0,DDR4,4200,g-skill-trident-z-8-gb-ddr4-4200
G.Skill Trident Z 8 GB,,"2,4",,Red / Silver,8.908,19.0,DDR4,4266,g-skill-trident-z-8-gb-ddr4-4266
Avexir Core 32 GB,,"4,8",,Black / Blue,13.333,16.0,DDR4,2400,avexir-core-32-gb-ddr4-2400
G.Skill Trident Z 8 GB,,"2,4",,Red / Silver,10.0,15.0,DDR4,3000,g-skill-trident-z-8-gb-ddr4-3000
G.Skill Trident Z 16 GB,,"4,4",,Red / Silver,10.0,16.0,DDR4,3200,g-skill-trident-z-16-gb-ddr4-3200
Panram Ninja-V 16 GB,,"2,8",,Red / Silver,12.5,15.0,DDR4,2400,panram-ninja-v-16-gb-ddr4-2400
Kingston D1G64KL110 8 GB,,"1,8",,Black / Green,13.75,11.0,DDR3,1600,kingston-d1g64kl110-8-gb-ddr3-1600
Panram Ninja 4 GB,,"1,4",,Red / Silver,13.75,11.0,DDR3,1600,panram-ninja-4-gb-ddr3-1600
Panram Ninja 16 GB,,"2,8",,Red / Silver,13.75,11.0,DDR3,1600,panram-ninja-16-gb-ddr3-1600
Panram Ninja 8 GB,,"1,8",,Red / Silver,13.75,11.0,DDR3,1600,panram-ninja-8-gb-ddr3-1600
Panram Ninja 8 GB,,"2,4",,Red / Silver,11.25,9.0,DDR3,1600,panram-ninja-8-gb-ddr3-1600
Panram Ninja 4 GB,,"1,4",,Red / Silver,11.25,9.0,DDR3,1600,panram-ninja-4-gb-ddr3-1600
Panram Ninja 16 GB,,"2,8",,Red / Silver,11.25,9.0,DDR3,1600,panram-ninja-16-gb-ddr3-1600
Panram Ninja 8 GB,,"1,8",,Red / Silver,11.25,9.0,DDR3,1600,panram-ninja-8-gb-ddr3-1600
Panram Ninja-V 8 GB,,"2,4",,Black / Silver,12.189,13.0,DDR4,2133,panram-ninja-v-8-gb-ddr4-2133
Panram Ninja-V 16 GB,,"4,4",,Black / Silver,12.189,13.0,DDR4,2133,panram-ninja-v-16-gb-ddr4-2133
Panram Ninja-V 16 GB,,"2,8",,Black / Silver,12.189,13.0,DDR4,2133,panram-ninja-v-16-gb-ddr4-2133
Panram Ninja-V 32 GB,,"4,8",,Black / Silver,12.189,13.0,DDR4,2133,panram-ninja-v-32-gb-ddr4-2133
Panram Ninja-V 8 GB,,"2,4",,Black / Silver,12.5,15.0,DDR4,2400,panram-ninja-v-8-gb-ddr4-2400
Panram Ninja-V 16 GB,,"4,4",,Black / Silver,12.5,15.0,DDR4,2400,panram-ninja-v-16-gb-ddr4-2400
Panram Ninja-V 16 GB,,"4,4",,Red / Silver,12.5,15.0,DDR4,2400,panram-ninja-v-16-gb-ddr4-2400
Panram Ninja-V 4 GB,,"1,4",,Black / Silver,12.5,15.0,DDR4,2400,panram-ninja-v-4-gb-ddr4-2400
Panram Ninja-V 4 GB,,"1,4",,Red / Silver,12.5,15.0,DDR4,2400,panram-ninja-v-4-gb-ddr4-2400
Panram Ninja-V 32 GB,,"4,8",,Red / Silver,12.5,15.0,DDR4,2400,panram-ninja-v-32-gb-ddr4-2400
Panram Ninja-V 8 GB,,"1,8",,Black / Silver,12.5,15.0,DDR4,2400,panram-ninja-v-8-gb-ddr4-2400
Panram Ninja-V 8 GB,,"1,8",,Red / Silver,12.5,15.0,DDR4,2400,panram-ninja-v-8-gb-ddr4-2400
AMD R5 Entertainment 16 GB,,"2,8",,Black / Red,13.75,11.0,DDR3,1600,amd-r5-entertainment-16-gb-ddr3-1600
AMD R5 Entertainment 4 GB,,"1,4",,Black / Red,13.75,11.0,DDR3,1600,amd-r5-entertainment-4-gb-ddr3-1600
AMD R5 Entertainment 8 GB,,"1,8",,Black / Red,13.75,11.0,DDR3,1600,amd-r5-entertainment-8-gb-ddr3-1600
AMD R5 Entertainment 8 GB,,"2,4",,Black / Red,13.75,11.0,DDR3,1600,amd-r5-entertainment-8-gb-ddr3-1600
Avexir Budget 4 GB,,"1,4",,Black / Green,14.065,15.0,DDR4,2133,avexir-budget-4-gb-ddr4-2133
Avexir Raiden 16 GB,,"2,8",,White / Blue,11.253,15.0,DDR4,2666,avexir-raiden-16-gb-ddr4-2666
Avexir Raiden 32 GB,,"4,8",,White / Blue,11.253,15.0,DDR4,2666,avexir-raiden-32-gb-ddr4-2666
Avexir Raiden 16 GB,,"2,8",,White / Blue,10.714,15.0,DDR4,2800,avexir-raiden-16-gb-ddr4-2800
Avexir Raiden 32 GB,,"4,8",,White / Blue,10.714,15.0,DDR4,2800,avexir-raiden-32-gb-ddr4-2800
Avexir Raiden 16 GB,,"2,8",,White / Blue,10.0,15.0,DDR4,3000,avexir-raiden-16-gb-ddr4-3000
Avexir Raiden 32 GB,,"4,8",,White / Blue,10.0,15.0,DDR4,3000,avexir-raiden-32-gb-ddr4-3000
GeIL SUPER HERO 16 GB,,"4,4",,Black / White,9.312,18.0,DDR4,3866,geil-super-hero-16-gb-ddr4-3866
GeIL SUPER HERO 8 GB,,"2,4",,Black / White,9.233,16.0,DDR4,3466,geil-super-hero-8-gb-ddr4-3466
GeIL SUPER HERO 8 GB,,"2,4",,Black / White,9.444,17.0,DDR4,3600,geil-super-hero-8-gb-ddr4-3600
GeIL Dragon RAM Combo 8 GB,,"2,4",,White / Gold,9.233,16.0,DDR4,3466,geil-dragon-ram-combo-8-gb-ddr4-3466
PNY NHS 16 GB,,"2,8",,Black / Green,13.75,11.0,DDR3,1600,pny-nhs-16-gb-ddr3-1600
PNY NHS 4 GB,,"1,4",,Black / Green,13.75,11.0,DDR3,1600,pny-nhs-4-gb-ddr3-1600
PNY NHS 8 GB,,"2,4",,Black / Green,13.75,11.0,DDR3,1600,pny-nhs-8-gb-ddr3-1600
GeIL SUPER HERO 16 GB,,"4,4",,Black / White,9.444,17.0,DDR4,3600,geil-super-hero-16-gb-ddr4-3600
Panram PSD3L1600C118GVS 8 GB,,"1,8",,Black / Green,13.75,11.0,DDR3,1600,panram-psd3l1600c118gvs-8-gb-ddr3-1600
Panram Ninja 8 GB,,"2,4",,Red / Silver,13.75,11.0,DDR3,1600,panram-ninja-8-gb-ddr3-1600
Panram Ninja 8 GB,,"2,4",,Red / Silver,10.718,10.0,DDR3,1866,panram-ninja-8-gb-ddr3-1866
Panram Ninja 16 GB,,"2,8",,Red / Silver,10.718,10.0,DDR3,1866,panram-ninja-16-gb-ddr3-1866
Panram Ninja-V 8 GB,,"2,4",,Black / Silver,12.003,16.0,DDR4,2666,panram-ninja-v-8-gb-ddr4-2666
Panram Ninja-V 8 GB,,"2,4",,Black / Silver,12.003,16.0,DDR4,2666,panram-ninja-v-8-gb-ddr4-2666
Panram Ninja-V 16 GB,,"2,8",,Black / Silver,12.003,16.0,DDR4,2666,panram-ninja-v-16-gb-ddr4-2666
Panram Ninja-V 16 GB,,"2,8",,Black / Silver,12.003,16.0,DDR4,2666,panram-ninja-v-16-gb-ddr4-2666
Mushkin 996580 4 GB,,"2,2",,Black,10.0,4.0,DDR2,800,mushkin-996580-4-gb-ddr2-800
Crucial CT2K25664BA160BA 4 GB,,"2,2",,Black / Green,13.75,11.0,DDR3,1600,crucial-ct2k25664ba160ba-4-gb-ddr3-1600
G.Skill Ripjaws 8 GB,38.27,"1,8",4.784,Black / Blue,14.065,15.0,DDR4,2133,g-skill-ripjaws-8-gb-ddr4-2133
Panram Ninja-V 8 GB,,"2,4",,Black / Silver,10.0,15.0,DDR4,3000,panram-ninja-v-8-gb-ddr4-3000
Panram Ninja-V 16 GB,,"2,8",,Black / Silver,10.0,15.0,DDR4,3000,panram-ninja-v-16-gb-ddr4-3000
Corsair Dominator Platinum 8 GB,,"2,4",,Black / Silver,8.252,11.0,DDR3,2666,corsair-dominator-platinum-8-gb-ddr3-2666
Kingston KVR18R13S8L/4 4 GB,,"1,4",,Black / Green,13.934,13.0,DDR3,1866,kingston-kvr18r13s8l-4-4-gb-ddr3-1866
Mushkin Essentials 16 GB,,"1,16",,Black / Blue,13.75,11.0,DDR3,1600,mushkin-essentials-16-gb-ddr3-1600
Kingston Savage 64 GB,,"4,16",,Black / Silver,11.667,14.0,DDR4,2400,kingston-savage-64-gb-ddr4-2400
Kingston Savage 64 GB,,"4,16",,Black / Silver,11.253,15.0,DDR4,2666,kingston-savage-64-gb-ddr4-2666
AMD R7 Performance 4 GB,,"1,4",,Black / Red,12.5,15.0,DDR4,2400,amd-r7-performance-4-gb-ddr4-2400
Avexir Core 32 GB,,"4,8",,Black / Blue,14.065,15.0,DDR4,2133,avexir-core-32-gb-ddr4-2133
Avexir Blitz1.1 8 GB,,"2,4",,Black / Red,10.714,15.0,DDR4,2800,avexir-blitz1-1-8-gb-ddr4-2800
Avexir Blitz1.1 16 GB,,"2,8",,Black / Red,10.714,15.0,DDR4,2800,avexir-blitz1-1-16-gb-ddr4-2800
Corsair Dominator Platinum 8 GB,,"2,4",,Black / Silver,10.0,18.0,DDR4,3600,corsair-dominator-platinum-8-gb-ddr4-3600
Corsair Vengeance LPX 16 GB,,"4,4",,Black / Yellow,9.601,16.0,DDR4,3333,corsair-vengeance-lpx-16-gb-ddr4-3333
G.Skill Ripjaws 32 GB,,"4,8",,Black,14.065,15.0,DDR4,2133,g-skill-ripjaws-32-gb-ddr4-2133
G.Skill Ripjaws 64 GB,,"4,16",,Black,14.065,15.0,DDR4,2133,g-skill-ripjaws-64-gb-ddr4-2133
G.Skill Ripjaws 16 GB,,"1,16",,Black,14.065,15.0,DDR4,2133,g-skill-ripjaws-16-gb-ddr4-2133
G.Skill Ripjaws 64 GB,,"4,16",,Black,13.333,16.0,DDR4,2400,g-skill-ripjaws-64-gb-ddr4-2400
G.Skill Ripjaws 4 GB,17.24,"1,4",4.31,Black,13.333,16.0,DDR4,2400,g-skill-ripjaws-4-gb-ddr4-2400
G.Skill Ripjaws 32 GB,,"4,8",,Black,13.503,18.0,DDR4,2666,g-skill-ripjaws-32-gb-ddr4-2666
G.Skill Ripjaws 64 GB,,"4,16",,Black,13.503,18.0,DDR4,2666,g-skill-ripjaws-64-gb-ddr4-2666
G.Skill Ripjaws 16 GB,78.0,"1,16",4.875,Black,13.503,18.0,DDR4,2666,g-skill-ripjaws-16-gb-ddr4-2666
G.Skill Ripjaws V 16 GB,,"2,8",,Black,10.0,15.0,DDR4,3000,g-skill-ripjaws-v-16-gb-ddr4-3000
Mushkin Essentials 4 GB,,"1,4",,Black / Green,14.065,15.0,DDR4,2133,mushkin-essentials-4-gb-ddr4-2133
Mushkin Essentials 8 GB,,"1,8",,Black / Green,14.065,15.0,DDR4,2133,mushkin-essentials-8-gb-ddr4-2133
Panram Ninja-V 16 GB,,"2,8",,Black / Silver,10.0,16.0,DDR4,3200,panram-ninja-v-16-gb-ddr4-3200
Panram Ninja-V 8 GB,,"2,4",,Red / Silver,9.81,17.0,DDR4,3466,panram-ninja-v-8-gb-ddr4-3466
Panram Ninja-V 16 GB,,"2,8",,Red / Silver,9.81,17.0,DDR4,3466,panram-ninja-v-16-gb-ddr4-3466
Panram Ninja-V 8 GB,,"2,4",,Red / Silver,10.0,18.0,DDR4,3600,panram-ninja-v-8-gb-ddr4-3600
Panram Ninja-V 16 GB,,"2,8",,Red / Silver,10.0,18.0,DDR4,3600,panram-ninja-v-16-gb-ddr4-3600
Panram Ninja-V 8 GB,,"2,4",,Red / Silver,9.312,18.0,DDR4,3866,panram-ninja-v-8-gb-ddr4-3866
Patriot Viper 4 16 GB,,"4,4",,Black / Red,10.0,16.0,DDR4,3200,patriot-viper-4-16-gb-ddr4-3200
Corsair Dominator Platinum 8 GB,,"2,4",,Black / Silver,10.387,18.0,DDR4,3466,corsair-dominator-platinum-8-gb-ddr4-3466
Avexir Budget 4 GB,,"1,4",,Black,13.75,11.0,DDR3,1600,avexir-budget-4-gb-ddr3-1600
Avexir Budget 8 GB,,"1,8",,Black,13.75,11.0,DDR3,1600,avexir-budget-8-gb-ddr3-1600
Corsair Dominator Platinum 16 GB,,"4,4",,Black / Silver,9.375,15.0,DDR4,3200,corsair-dominator-platinum-16-gb-ddr4-3200
Corsair Dominator Platinum 16 GB,,"4,4",,Black / Silver,9.375,15.0,DDR4,3200,corsair-dominator-platinum-16-gb-ddr4-3200
Corsair Dominator Platinum 64 GB,,"4,16",,Black / Silver,10.0,15.0,DDR4,3000,corsair-dominator-platinum-64-gb-ddr4-3000
Corsair Vengeance LPX 16 GB,,"4,4",,Red,9.375,15.0,DDR4,3200,corsair-vengeance-lpx-16-gb-ddr4-3200
Corsair Vengeance LPX 8 GB,,"2,4",,Red,13.333,16.0,DDR4,2400,corsair-vengeance-lpx-8-gb-ddr4-2400
Corsair Vengeance LPX 8 GB,,"2,4",,Red,9.312,18.0,DDR4,3866,corsair-vengeance-lpx-8-gb-ddr4-3866
Corsair Vengeance LPX 8 GB,,"2,4",,Black / Yellow,9.194,19.0,DDR4,4133,corsair-vengeance-lpx-8-gb-ddr4-4133
Corsair Vengeance Pro 16 GB,,"2,8",,Black / Silver,10.314,11.0,DDR3,2133,corsair-vengeance-pro-16-gb-ddr3-2133
GeIL EVO POTENZA 16 GB,,"2,8",,Red,10.0,15.0,DDR4,3000,geil-evo-potenza-16-gb-ddr4-3000
GeIL EVO POTENZA 16 GB,,"2,8",,Red,10.0,16.0,DDR4,3200,geil-evo-potenza-16-gb-ddr4-3200
G.Skill Ripjaws 8 GB,,"1,8",,Black / Blue,13.333,16.0,DDR4,2400,g-skill-ripjaws-8-gb-ddr4-2400
G.Skill Trident Z 16 GB,,"2,8",,Red / Silver,9.333,14.0,DDR4,3000,g-skill-trident-z-16-gb-ddr4-3000
G.Skill Trident Z 32 GB,,"2,16",,Red / Silver,9.333,14.0,DDR4,3000,g-skill-trident-z-32-gb-ddr4-3000
G.Skill Ripjaws V 32 GB,,"4,8",,Black,9.333,14.0,DDR4,3000,g-skill-ripjaws-v-32-gb-ddr4-3000
G.Skill Ripjaws V 64 GB,,"4,16",,Black,9.333,14.0,DDR4,3000,g-skill-ripjaws-v-64-gb-ddr4-3000
G.Skill Trident Z 64 GB,,"4,16",,Red / Silver,8.75,14.0,DDR4,3200,g-skill-trident-z-64-gb-ddr4-3200
G.Skill Trident Z 16 GB,,"2,8",,Red / Silver,9.375,15.0,DDR4,3200,g-skill-trident-z-16-gb-ddr4-3200
G.Skill Trident Z 32 GB,,"4,8",,Red / Silver,9.375,15.0,DDR4,3200,g-skill-trident-z-32-gb-ddr4-3200
G.Skill Ripjaws V 32 GB,,"4,8",,Black,9.375,15.0,DDR4,3200,g-skill-ripjaws-v-32-gb-ddr4-3200
G.Skill Trident Z 64 GB,,"4,16",,Red / Silver,9.375,15.0,DDR4,3200,g-skill-trident-z-64-gb-ddr4-3200
Klevv Fit 8 GB,,"2,4",,Black / Silver,11.25,9.0,DDR3,1600,klevv-fit-8-gb-ddr3-1600
Klevv FIT Faker Edition 8 GB,,"2,4",,Blue / White,11.25,9.0,DDR3,1600,klevv-fit-faker-edition-8-gb-ddr3-1600
Corsair Vengeance LPX 16 GB,,"4,4",,Red,12.5,15.0,DDR4,2400,corsair-vengeance-lpx-16-gb-ddr4-2400
Corsair Vengeance LPX 32 GB,,"4,8",,Red,12.5,15.0,DDR4,2400,corsair-vengeance-lpx-32-gb-ddr4-2400
Corsair Vengeance LPX 64 GB,,"4,16",,Red,9.601,16.0,DDR4,3333,corsair-vengeance-lpx-64-gb-ddr4-3333
GeIL Super Luce 16 GB,,"2,8",,Black / Blue,10.0,16.0,DDR4,3200,geil-super-luce-16-gb-ddr4-3200
GeIL Super Luce 16 GB,,"2,8",,Black / Red,12.5,15.0,DDR4,2400,geil-super-luce-16-gb-ddr4-2400
GeIL Super Luce 16 GB,,"2,8",,Black / Red,10.667,16.0,DDR4,3000,geil-super-luce-16-gb-ddr4-3000
GeIL Super Luce 16 GB,,"2,8",,Black / Red,10.667,16.0,DDR4,3000,geil-super-luce-16-gb-ddr4-3000
GeIL Super Luce 16 GB,,"2,8",,White / Blue,12.5,15.0,DDR4,2400,geil-super-luce-16-gb-ddr4-2400
GeIL Super Luce 16 GB,,"2,8",,White / Blue,10.667,16.0,DDR4,3000,geil-super-luce-16-gb-ddr4-3000
GeIL Super Luce 16 GB,,"2,8",,White / Blue,10.667,16.0,DDR4,3000,geil-super-luce-16-gb-ddr4-3000
GeIL Super Luce 16 GB,,"2,8",,White / Red,12.5,15.0,DDR4,2400,geil-super-luce-16-gb-ddr4-2400
GeIL Super Luce 16 GB,,"2,8",,White / Red,10.667,16.0,DDR4,3000,geil-super-luce-16-gb-ddr4-3000
GeIL Super Luce 16 GB,,"2,8",,White / Red,10.667,16.0,DDR4,3000,geil-super-luce-16-gb-ddr4-3000
GeIL Super Luce 16 GB,,"2,8",,White,10.667,16.0,DDR4,3000,geil-super-luce-16-gb-ddr4-3000
GeIL Super Luce 16 GB,,"2,8",,White,10.667,16.0,DDR4,3000,geil-super-luce-16-gb-ddr4-3000
GeIL EVO POTENZA 16 GB,,"2,8",,Black / Red,12.5,15.0,DDR4,2400,geil-evo-potenza-16-gb-ddr4-2400
